"rgn_id","year","s_score"
5602,2024,2
5602,2023,2
5602,2022,2
10202,2023,1.72727272727273
10202,2024,1.72727272727273
10202,2021,1.625
10202,2020,1.625
10202,2022,1.625
2101,2021,1.06666666666667
2101,2022,1.22222222222222
2101,2023,1.22222222222222
2101,2020,1.06666666666667
2101,2024,1.22222222222222
15101,2023,1.55813953488372
15101,2024,1.56818181818182
15101,2022,1.525
15101,2021,1.5
15101,2020,1.42424242424242
11201,2024,1.13725490196078
11201,2022,1.10204081632653
11201,2020,1.10204081632653
11201,2023,1.12
11201,2021,1.10204081632653
12201,2023,1.08064516129032
12201,2024,1.08064516129032
12201,2022,1.08064516129032
12201,2020,1.0655737704918
12201,2021,1.0655737704918
3102,2022,1.06756756756757
3102,2024,1.08
3102,2023,1.08
3102,2021,1.04166666666667
3102,2020,1.04166666666667
15102,2024,1.03846153846154
15102,2021,1.03846153846154
15102,2023,1.03846153846154
15102,2020,1.03846153846154
15102,2022,1.03846153846154
4202,2024,1.0126582278481
4202,2023,1.0126582278481
4202,2022,1.0126582278481
4202,2020,1
4202,2021,1.0126582278481
9102,2024,1.0125
9102,2023,1.0125
9102,2020,1
9102,2021,1.0125
9102,2022,1.0125
5603,2023,1.02439024390244
5603,2022,1.02439024390244
5603,2024,1.02439024390244
5603,2020,1.01234567901235
5603,2021,1.02439024390244
5102,2023,1.02380952380952
5102,2022,1.01204819277108
5102,2021,1.01204819277108
5102,2020,1.01204819277108
5102,2024,1.02380952380952
10201,2022,1.0561797752809
10201,2021,1.0561797752809
10201,2024,1.0561797752809
10201,2020,1.04545454545455
10201,2023,1.0561797752809
10401,2022,1.01086956521739
10401,2023,1.01086956521739
10401,2021,1.01086956521739
10401,2024,1.01086956521739
10401,2020,1.01086956521739
10203,2023,1.00990099009901
10203,2024,1.00990099009901
10203,2022,1.00990099009901
10203,2021,1
10203,2020,1
11202,2022,1.03809523809524
11202,2020,1.00980392156863
11202,2024,1.03809523809524
11202,2021,1.02884615384615
11202,2023,1.03809523809524
16202,2021,1
16202,2024,1.00943396226415
16202,2022,1.00943396226415
16202,2020,1
16202,2023,1.00943396226415
10103,2024,1.02752293577982
10103,2021,1.01851851851852
10103,2023,1.02752293577982
10103,2020,1.00934579439252
10103,2022,1.02752293577982
5103,2023,1.02189781021898
5103,2024,1.02189781021898
5103,2022,1.02189781021898
5103,2020,1.02189781021898
5103,2021,1.02189781021898
7102,2023,1.00724637681159
7102,2024,1.00724637681159
7102,2020,1
7102,2022,1.00724637681159
7102,2021,1.00724637681159
3101,2022,1.09803921568627
3101,2020,1.05479452054795
3101,2021,1.0738255033557
3101,2023,1.10967741935484
3101,2024,1.10967741935484
4102,2024,1.04320987654321
4102,2021,1.0251572327044
4102,2023,1.04320987654321
4102,2020,1.01898734177215
4102,2022,1.04320987654321
8102,2022,1.00613496932515
8102,2024,1.01219512195122
8102,2023,1.01219512195122
8102,2021,1.00613496932515
8102,2020,1
10205,2023,1.01020408163265
10205,2024,1.01020408163265
10205,2021,1.01020408163265
10205,2020,1.00512820512821
10205,2022,1.01020408163265
5604,2020,1.01507537688442
5604,2021,1.01507537688442
5604,2022,1.01507537688442
5604,2023,1.01507537688442
5604,2024,1.02
5605,2024,1.00990099009901
5605,2022,1.00990099009901
5605,2021,1.00990099009901
5605,2023,1.00990099009901
5605,2020,1.00990099009901
3303,2024,1.00490196078431
3303,2022,1.00490196078431
3303,2020,1.00490196078431
3303,2021,1.00490196078431
3303,2023,1.00490196078431
10403,2022,1.01369863013699
10403,2021,1.01369863013699
10403,2023,1.01369863013699
10403,2024,1.01369863013699
10403,2020,1.00460829493088
8112,2022,1.02232142857143
8112,2021,1.02232142857143
8112,2020,1.01351351351351
8112,2023,1.02232142857143
8112,2024,1.02232142857143
1404,2020,1
1404,2022,1.00434782608696
1404,2023,1.00434782608696
1404,2024,1.00434782608696
1404,2021,1.00434782608696
3304,2020,1.00862068965517
3304,2022,1.00862068965517
3304,2024,1.00862068965517
3304,2021,1.00862068965517
3304,2023,1.00862068965517
1101,2021,1.04858299595142
1101,2023,1.05622489959839
1101,2022,1.05241935483871
1101,2024,1.05622489959839
1101,2020,1.04471544715447
4104,2024,1.00393700787402
4104,2023,1.00393700787402
4104,2022,1.00393700787402
4104,2020,1
4104,2021,1.00393700787402
5401,2024,1.00392156862745
5401,2023,1.00392156862745
5401,2022,1.00392156862745
5401,2021,1.00392156862745
5401,2020,1.00392156862745
4101,2024,1.09122807017544
4101,2020,1.06159420289855
4101,2021,1.07829181494662
4101,2022,1.08156028368794
4101,2023,1.08480565371025
14201,2020,1.00696864111498
14201,2022,1.01041666666667
14201,2021,1.01041666666667
14201,2024,1.01041666666667
14201,2023,1.01041666666667
12102,2023,1
12102,2024,1.003367003367
12102,2021,1
12102,2022,1
12102,2020,1
10106,2024,1.00287356321839
10106,2023,1.00287356321839
10106,2021,1.00287356321839
10106,2020,1.00287356321839
10106,2022,1.00287356321839
8106,2024,1.01416430594901
8106,2021,1.01136363636364
8106,2023,1.01416430594901
8106,2022,1.01416430594901
8106,2020,1.00854700854701
14106,2024,1.00279329608939
14106,2021,1
14106,2022,1.00279329608939
14106,2023,1.00279329608939
14106,2020,1
12401,2023,1.0507614213198
12401,2022,1.0507614213198
12401,2020,1.02857142857143
12401,2024,1.0507614213198
12401,2021,1.04102564102564
6205,2021,1.00253164556962
6205,2022,1.00253164556962
6205,2020,1
6205,2023,1.00253164556962
6205,2024,1.00253164556962
4301,2020,1.00243902439024
4301,2021,1.00243902439024
4301,2022,1.00486618004866
4301,2024,1.00486618004866
4301,2023,1.00486618004866
6206,2023,1.00238095238095
6206,2022,1.00238095238095
6206,2024,1.00238095238095
6206,2021,1
6206,2020,1
7203,2024,1.00943396226415
7203,2021,1.00473933649289
7203,2022,1.00943396226415
7203,2020,1.00473933649289
7203,2023,1.00943396226415
8107,2022,1.00235294117647
8107,2024,1.00235294117647
8107,2021,1
8107,2020,1
8107,2023,1.00235294117647
6201,2024,1.03786191536748
6201,2022,1.03786191536748
6201,2023,1.03786191536748
6201,2020,1.02040816326531
6201,2021,1.02483069977427
12301,2024,1.00431034482759
12301,2023,1.00215982721382
12301,2020,1
12301,2022,1
12301,2021,1
10101,2024,1.0256880733945
10101,2022,1.02389705882353
10101,2023,1.0256880733945
10101,2021,1.01666666666667
10101,2020,1.01117318435754
10109,2022,1.04042179261863
10109,2024,1.04378283712785
10109,2021,1.03533568904594
10109,2020,1.025
10109,2023,1.04378283712785
12101,2020,1.02393162393162
12101,2024,1.04355108877722
12101,2023,1.04194630872483
12101,2021,1.03384094754653
12101,2022,1.03709949409781
10206,2020,1
10206,2022,1.00167224080268
10206,2023,1.00167224080268
10206,2021,1.00167224080268
10206,2024,1.00167224080268
10209,2020,1.00164203612479
10209,2022,1.00164203612479
10209,2024,1.00164203612479
10209,2021,1.00164203612479
10209,2023,1.00164203612479
5107,2024,1.00161030595813
5107,2021,1.00161030595813
5107,2020,1.00161030595813
5107,2023,1.00161030595813
5107,2022,1.00161030595813
9116,2024,1.00766871165644
9116,2023,1.00766871165644
9116,2021,1.00766871165644
9116,2022,1.00766871165644
9116,2020,1.00766871165644
10306,2020,1.00145772594752
10306,2021,1.00145772594752
10306,2024,1.00291120815138
10306,2023,1.00291120815138
10306,2022,1.00291120815138
8108,2021,1
8108,2023,1.00139664804469
8108,2022,1
8108,2024,1.00139664804469
8108,2020,1
5606,2024,1.00133868808568
5606,2023,1.00133868808568
5606,2021,1.00133868808568
5606,2022,1.00133868808568
5606,2020,1
8110,2020,1
8110,2021,1.00132100396301
8110,2022,1.00263852242744
8110,2023,1.00263852242744
8110,2024,1.00263852242744
2104,2020,1.00263157894737
2104,2022,1.00263157894737
2104,2023,1.00263157894737
2104,2024,1.00263157894737
2104,2021,1.00263157894737
12303,2020,1.00261096605744
12303,2021,1.00261096605744
12303,2022,1.00261096605744
12303,2023,1.00261096605744
12303,2024,1.00261096605744
12402,2020,1.0013037809648
12402,2021,1.0013037809648
12402,2022,1.0013037809648
12402,2023,1.0013037809648
12402,2024,1.0013037809648
11303,2020,1
11303,2021,1
11303,2022,1.00260078023407
11303,2023,1.00260078023407
11303,2024,1.00260078023407
14101,2020,1.01658163265306
14101,2022,1.01908396946565
14101,2023,1.02033036848793
14101,2024,1.02033036848793
14101,2021,1.01658163265306
5101,2020,1.0062893081761
5101,2021,1.0125
5101,2022,1.01496259351621
5101,2023,1.01618929016189
5101,2024,1.01618929016189
7309,2020,1.00372208436725
7309,2021,1.00372208436725
7309,2022,1.00618811881188
7309,2023,1.00618811881188
7309,2024,1.00618811881188
